,comment,label
327,đúng với mô tả:sản phấm giống như mô tả chất lượng sản phẩm:tốt thấy sản phẩm cũng giống mô tả dùng thấy ok lúc nào mua ủng hộ shop tiếp nhé !,negative
328,"chất lượng sản phẩm:chưa sử dụng nên chưa nhận xét đúng với mô tả:đúng như hình mô tả hàng giao cũng nhanh,giá cũng hợp lý.có voucher giảm giá và có kèm quà tặng khay nhét thẻ nhố.đóng gói cẩn thận.",positive
329,"đúng với mô tả:thẻ nhớ sd gắn camera chất lượng sản phẩm:sản phẩm giá rẻ dung lượng cao giao hàng nhanh, mình mua 79k mà được những 1024gb còn được tặng kèm 3 cái đầu đọc thẻ nhớ nữa. quá ngon luôn",positive
330,chất lượng sản phẩm:tốt đúng với mô tả:đúng mô tả thẻ nhớ micro sd tốc độ cao xiaomi redmi v30. sản phẩm đúng mô tả . mình rất hài lòng về sản phẩm.,positive
331,chất lượng sản phẩm:mới sử cần thời gian để đánh giá đúng với mô tả:đúng như mô tả dung lượng đủ lại có quà tặng rất ok mọi lần sau sẽ mua nữa,positive
332,sản phẩm tuyệt vời khi nhận hàng. shop chu đáo mua cái thẻ mà dc 3 sản phẩm đầu lọc thẻ luôn cám ơn shop. chu đáo. nên mua nhé mọi người,positive
333,"chất lượng sản phẩm:đối với máy ảnh nhận nhưng phải đợi một lúc. đúng với mô tả:gói cẩn thận sản phẩm gói đẹp, giá hợp lý. có thể trang bị cho máy ảnh cũng như điện thoại. giao hàng cũng nhanh. tôi chưa thử đối với quay video nên bạn nào muốn có thể mua về thử dùng để quay",positive
334,"đúng với mô tả:đúng chất lượng sản phẩm:tốt sản phẩm đúng mô tả, chưa test được tốc độ đọc và ghi nhưng mà dùng tốt.",positive
335,"chất lượng sản phẩm:chưa biết đúng với mô tả:đúng giá rẻ ok, sản phẩm nhìn xịn đấy. không biết dùng thế nào tm❤️ đánh giá 5*",positive
336,"đúng với mô tả:đúng chất lượng sản phẩm:đước mẫu mã đẹp, tặng kèm đầu đọc. chưa dùng nên k biết dung lượng có đúng như ghi trên thẻ, để dùng rồi xem",positive
337,"tiền nào của đấy, ko mong kỳ vọng nhiều hơn",neutral
338,"con gà gáy le té le te sáng rồi ai ơi. gà gáy tété sáng rồi ai ơi. nắng sớm lên rồi, dậy đi nương hỡi ai ời ai ơi. rừng và nương xanh đã sang rồi ai ơi.",neutral
339,"sản phẩm chất lượng, rcm mng nên mua ạ, hanh mang tc mh thuiiii",positive
340,đúng với mô tả:khăn lau chất liệu bình thường chất lượng sản phẩm:nhỏ giống khăn lau kính cận. hơi đắt so với chất lượng.,negative
341,nhỏ và mỏng so với hình dung,neutral
342,"đúng với mô tả:đúng chất lượng sản phẩm:vải khăn lau lens máy ảnh làm sạch ko bám bụi, ko trầy xước lens. giao hàng nhanh",positive
343,sản phẩm đúng với mô tả. rcm mng nên mua nhé ạ. shop uy tín và phục vụ okela sẽ ủng hộ dài dài. chúc shop bán đắt hàng,positive
344,đóng hàng cẩn thận. giao hàng nhanh chóng. sản phẩm rất ok còn mới. nên ủng hộ shop. cũng phân vân lắm mới mua á.,positive
345,chất lượng sản phẩm:pk đúng với mô tả:ok dùng được,positive
346,"chất lượng sản phẩm:oke shop giao hang nhanh , chat luong oke trong tam gia rui k doi hoi gi them noi chung la mn ung ho shop nhe",positive
347,chất lượng sản phẩm:đẹp đúng với mô tả:đúng ok khăn mềm iwncnưc8nk i8b9 hem n9ji3n8ol ko293mruỏm,positive
348,"chất lượng sản phẩm:cũng ổn đúng với mô tả:đúng với mô tả khăn mềm mại, nhưng mà lau vẫn phải thổi mấy cái bông bông bụi bụi đi ms sạch",neutral
349,sản phẩm đúng với mô tả. rcm mng nên mua nhé ạ. shop uy tín và phục vụ okela sẽ ủng hộ dài dài. chúc shop bán đắt hàng,positive
350,"đúng với mô tả:ok chất lượng sản phẩm:ok sản phẩm tốt, săn sale lên được giá rẻ, shop gói hàng cẩn thận. sẽ ủng hộ shop những đợt tiếp theo🌱.hình ảnh mang tính chất minh họa",positive
351,chất lượng sản phẩm:tốt đúng với mô tả:đúng đủ sản phẩm đúng mô tả chủ yếu để nhận xu không có ý kiến gì thêm,neutral
352,chất lượng sản phẩm:tốt đúng với mô tả:oke hàng dùng oke 👌giao hàng nhanh ae ủng hộ shop nhé 👍,positive
353,"oke shop gói hàng cẩn thận quá nè, bọc cỡ 3 lớp chống sốc luôn á mn ung",positive
354,shop đóng hàng cẩn thận thật sự. mua cái túi thôi mà chống sốc đầy đủ. cho shop 10 điểm,positive
355,"chất lượng sản phẩm:cũng tốt đúng với mô tả:đúng mô tả khăn được xếp gọn gàng, giống trên hình, ok.",positive
356,"chất lượng sản phẩm:ok đúng với mô tả:ok hình ảnh chỉ mang tính chất nhận xu , khăn lau mềm với nhỏ gọn y hình",positive
357,chất lượng sản phẩm:không tốt đúng với mô tả:đúng nhận hàng test thử ok nhưng dùng được 2 ngày thì thẻ nhớ hỏng chất lượng kém,negative
358,đúng với mô tả:hàng giảm hàng giả không có thật như quảng cáo chất lượng sản phẩm:sản phẩm này không chất lượng rất bèo rất tệ không đúng với sự thật quảng cáo shop này quảng cáo hạ nói dóc không đúng với thật sự chất lượng sản phẩm mua về xài không được,negative
359,"mở ra dùng thử mới biết k ra gì, đúng của rẻ là của ôi, k nên mua nha mn,vừa k dùng được lại gây hại thêm các thiết bị khi bỏ thẻ nhớ này vào.sai lầm",negative
360,thẻ kém quá lắp vào chạy đc một lúc sau chạy k nổi nữa . phải trả hàng lại thôi thất vọng với sốp,negative
361,"đúng với mô tả:đúng, đóng hàng cẩn thận, shipper rất nhiệt tình chất lượng sản phẩm:lắp đc luôn mà ko sd đc chuyển dữ liệu vô lại ghi lỗi thẻ cho4* vì shipper nhiệt tình rất ok còn chất lượng hàng ko như mong đợi -3*",positive
362,"thẻ1t thì ko sử dụng đc ib thì ko thấy trả lời, shop làm ăn chán quá ae wa mua shop khác nhé",negative
363,chất lượng sản phẩm:tuyệt đúng với mô tả:đúng mô tả,positive
364,ko thích nhân viên này giao hàng.tính cách ko khiêm tốn,negative
365,sản phẩm mua về cả 2 máy đều ko có máy nào sài đc thẻ nhớ,negative
366,chất lượng sản phẩm:0% đúng với mô tả:đúng vì ham rẻ nên không sử dụng được,negative
367,"đúng với mô tả:buồn chất lượng sản phẩm:buồn luôn tiền nào của đó . mk mua giá rẻ giờ thì ối rồi ôi. ko thèm đổi nữa , ghi dk . nhưng lúc dk lúc ko. mà tốc độ đọc lại thấp , xong lại ngỏm luôn. ko đổi dk đuôi fat32 nên cam hay báo lỗi",negative
368,đúng với mô tả:đúng chất lượng sản phẩm:như miêu tả sản phẩm có đủ gb shop cũng rất tận tình nhưng ảnh và video lưu vào thẻ đều bị lỗi và hư hỏng không xem được nữa không lên mua,negative
369,"hàng như cak, dùng dc 2 tuần cái hỏng luôn, ko thấy nhận nhiếc gì cả lưu dưc liệu vào giờ mát sạch, chất lượng như cak",negative
370,thẻ nhớ thì tạm ổn tốc độ truyền tệp rất chậm đc 1-3mb/s usb thì đểu gia công kém chất lượng,negative
371,"chất lượng sản phẩm:tệ đúng với mô tả:không đúng mua 2 thẻ nhớ nhưng không dùng được do lỗi write protection, các bạn không nên mua",negative
372,qua tuyet voi chat luong dung rat tot xin cam on san pham nay nhe,positive
373,đúng với mô tả:dug chất lượng sản phẩm:k tot thẻ nhớ k dùng được lắp vào k nhận thẻ lắp tất cả từ điện thoại đến camera v…vv mà vẫn k dc,neutral
374,"đúng với mô tả:đúng chất lượng sản phẩm:32g đã nhận được sp, thử lắp máy báo 31,40g ,sp tương đương 32g ok shop , còn chất lượng có bền như shop giới thiệu không còn sd mới bít ,đúng sp ,tải nhac vaod thẻ ,máy báo không nhận thẻ, thẻ k sử dụng đuoc",neutral
375,không sử dụng đc cho camera ezviz. có thể tốc độ truy xuất thấp nên ko dùng đc cho camera. cắm điện thoại hoặc máy tính thì đc ! mình thử gửi lại xem đc ko !,negative
376,giá rẻ nên k dùng dc . vùa dùng đã hỏng rồi,negative
377,đúng với mô tả:sản như hình gì hình được rất ít,negative
378,đúng với mô tả:ok lắp vào máy kg thấy nhận . vào máy,negative
379,đúng với mô tả:không dùng dc chất lượng sản phẩm:tệ mua thẻ 1tb không dùng được chuyển ảnh vào vẫn nhận nhưng chuyển nhiều thì bị lỗi mặc dù không chuyển quá 1tb chắc chắn là thẻ fake,negative
380,đóng gói kỹ,positive
381,"đóng gói thì được, gắn vô đt có nhận nhưng bắt định dạng lại. rồi định dạng xong không nhận luôn. coi như bỏ, uổng tiền mua!",negative
382,đúng với mô tả:bỏ vô đt thẻ bị lỗi luôn.😮‍💨😮‍💨 chờ đợi bỏ vô tải hình từ dt qua thẻ.rồi thẻ lỗi luôn ko vào dc nữa buồn mất 5 giây,negative
383,đúng với mô tả:không chất lượng sản phẩm:khá tệ sản phẩm để 1t mà đến khi mk ra tiệm hỏi thì họ nói có 5g mà còn gắn vô máy sài k được nữa :))) tukk,negative
384,thẻ nhớ 32g nhưng chỉ lưu được khoảng 10g thì không lưu được nữa.,negative
385,chất lượng sản phẩm:chưa dùng được mấy ngày da bị cháy,negative
386,đúng với mô tả:đúng với mô tả thẻ 128g bỏ vô thì còn 120 lưu thì chỉ được 4-5g ;)) hình ảnh minh họa không có ý nghĩa ..,negative
387,chất lượng sản phẩm:ok đúng với mô tả:đúng mô tả hàng nhìn đẹp. nhưng chưa thử được do máy tính hỏng.video mang tc nhận xu,positive
388,chất lượng sản phẩm:tạm chấp nhận sản phẩm ko đúng dung lượng thực mua 128g mà kiểm tra thì 117g ko bt 11g kia đâu,negative
389,"chất lượng sản phẩm:một cái cam đã nhận, 1 cái cam chưa nhận đúng loại sản phẩm như đã mô tả",negative
390,đúng với mô tả giao đúng sản phẩm giá tiền rẻ nhưng dùng thì cứ bị làm sao mớ dùng đc có vài phút mà đã bị lỗi r video đưa vào thẻ cũng bị lỗi theo chắc là phải vứt đi thôi,negative
391,đúng với mô tả:đúng dung lượng 1t chất lượng sản phẩm:ổn đúng 1t nhưng.........,positive
392,"chất lượng sản phẩm:chưa dùng, chưa biết nữa có dùng được không đúng với mô tả:giao hàng đúng với mô tả",neutral
393,hang chay tot do bien chua biet cho thoi gian 5sao,positive
394,"mua 2 thẻ nhớ 256g về lắp vào 2 camera chạy thử mấy ngày toàn lỗi camera không lưu giữ được hình ảnh. định dạng và riset lại máy mấy lần đều bị lỗi nói chung thẻ nhớ rẻ tiền mình khuyên mọi người không nên mua, phí cả tiền.",negative
395,đây chỉ là đánh giá mang tính chất nhận xu: nếu bạn nào muốn biết chất lượng sản phẩm thì đừng ngần ngại mà hãy nhanh tay mua thử đuy rồi sẽ biết nhen🤣 tuy nhiên mik rất ko thích cách làm việc của shop nhé. trước khi mua sp này các bạn nên cân nhắc kỹ vì mình từng tức điên và cách làm việc thiếu trách nhiệm của shop. cuối cùng phải nhờ đến sự can thiệp của shopee mới giải quyết đc.,negative
396,"đúng với mô tả:dung chất lượng sản phẩm:bình thường chả hiểu sao quay video xog ko bật lên xem đc, hình ảnh thì cái xem đc cái ko.",neutral
397,hàng này rẻ tiền chất lượng cũng kém gắn vào camera có lưu nhung không xem được,negative
398,"lắp nhận. nhưng sao ko định dạng được thẻ, nên ko lưu camera được.",neutral
399,chất lượng sản phẩm:mua về thì cũng được . nhưng gắn vào máy vài hôm thì máy báo hoạt động không đúng nên k sài được nữa.,neutral
400,nhận 1t mà dùng đc 5mb :))),neutral
401,hàng giao nhanh hơn thời gian dự kiến nhưng bị lỗi nhận dạng nên ko dùng được.,neutral
402,"đúng với mô tả:dung với mô tả chất lượng sản phẩm:chưa sử dụng nên chưa đánh giá được sản phẩm đúng với mô tả. chất lượng thì chưa đánh giá được, phải sử dụng thì mới đánh giá. nhưng giá cả hợp lý, sẽ tiếp tục ủng hộ",positive
403,đúng với mô tả:đủ gb.! chất lượng sản phẩm:thẻ 32 64gb shop nhiệt tình.. hành đóng cẩn thận.! uy tín lên mua. lắp cam nhận ngay.!,negative
404,chưa sài nên cũng không biết sao nhìn thì cũng ok đấy shop ship ber nhiệt tình dễ thương,positive
405,đúng với mô tả:đúng với mô tả mua thẻ 256g về lắp vào 250g thế là ổn ko như 1 số thẻ khác khá đểu. shop làm ăn ổn,neutral
406,chất lượng sản phẩm:cũng tạm được đúng với mô tả:nhìn không như hàng chuẩn cho lắm,neutral
407,đúng với mô tả:đúng chất lượng sản phẩm:tốt hàng tốt đúng như mô tả.giá cả rẻ hợp lí.,positive
408,"giao hàng nhanh. shop giao đúng hàng , đóng gói cẩn thận. hình ảnh kèm theo...nhận xu.",positive
409,đúng với mô tả:đúng chất lượng sản phẩm:tạm được lâu lâu bị lỗi không ghi thêm dữ liệu vào thẻ nhớ nhưng cũng không có mất dữ liệu đã lưu nên chỉ cần tháo thẻ nhớ ra rồi lắp vô lại là tiếp tục lưu được :))))))),positive
410,shop dao hàng nhanh xứng đáng năm sao mà chưa sử dụng không biết dùng được hay không,positive
411,số đúng mô tả.. chưa kiểm tra đánh giá shop4sao vì nv nhiệt tình shop uy tín,positive
412,sản phẩm đúng với hình giao hàng đúng và chất lượng chưa biết giao hàng khá chậm nên đánh giá 4 sao,positive
413,chất lượng sản phẩm:sản phẩm tốt đúng với mô tả:như hình,positive
414,hàng ok chưa sử dụng k biết ntn,positive
415,"đúng với mô tả:hơi đúng chất lượng sản phẩm:hơi tốt shop ghi 1tb nhưng mà lắp vào máy chỉ có 0,95 tb",neutral
416,chất lượng sản phẩm:bt đúng với mô tả:đúng quên mình kg hỏi sim này lắp được camera quan sát kg nhỉ,negative
417,chất lượng sản phẩm:đã nhận được hàng nhìn rất đẹp và đóng gói cẩn thật vì chưa dùng nên chưa đánh giá được. đúng với mô tả:đúng với mẫu đặt.,positive
418,đúng với mô tả:dung như mô ta chất lượng sản phẩm:chất lượng nhu minh mong đẹp de su dụng dù chưa vào được nhưng van cho 5* để lấy 200 xu.ok,positive
419,"chất lượng sản phẩm:dùng lâu mới biết đúng với mô tả:như mô tả giao hàng nhanh, nhân thiện nhiệt tình, lịch sự. có thời gian chờ khi đang bận, nhẹ nhàng. cho shop 5 sao. sản phẩm ổn chất liệu chắc chắn. màu sắc đẹp. hi vọng sẽ dùng bền. chúc shop làm ăn phát đạt, vạn sự như ý sẽ ủng hộ lâu dài. mà sao đánh giá k được nhiều xu nhỉ. kkk chúc shopee sinh tồn trên hoàng kim.",positive
420,"đã nhận được hàng, hình ảnh như giới thiệu, chưa sử dụng nên chưa biết thế nào, giá cả rất mềm, nếu sử dụng tốt tiếp tịc ủng hộ shop, giao hàng nhanh, đóng gói cẩn thận.",positive
421,đúng với mô tả:ok chất lượng sản phẩm:ok khi bạn thấy phản hồi này nghĩa là mình ưng ý sản phẩm lắm có điều mình lười chụp hình quá shop thông cảm nhé!,positive
422,"đúng với mô tả:ok chất lượng sản phẩm:ok trông sp mới lắm nha, nchung là hài lòng ạ giá rẻ lắm, mua cho máy nghe nhạc là ok",positive
423,"chất lượng sản phẩm:chưa sử dụng nên chưa biết đúng với mô tả:thẻ nhìn bên ngoài tốt đã nhận được sản phẩm, đủ số lượng, nhìn bên ngoài tốt, về chất lượng và độ bền thì chưa biết",positive
424,chất lượng sản phẩm:ok đúng với mô tả:giống với mô tả mới lắp vào điên thoại thấy dùng đc. k biết lắp vào camera có ok k,positive
425,"đúng với mô tả:tốt chất lượng sản phẩm:ok cho 10d vì giao hàng rất nhanh, còn chất lượng thì vẫn đang teet dùng đã nha",positive
426,"đúng với mô tả:đúng chất lượng sản phẩm:ok shop gío nhanh , đúng và đủ số lượng , thẻ nhớ dùng ok , sẽ ủng hộ thêm ak",positive
427,chất lượng sản phẩm:đã nhận hàng - thẻ nhớ 1t. chất lượng sp: tốt. bao bì mẫu mã: tốt đúng với mô tả:đúng như giới thiệu sp,positive
428,đúng với mô tả:chuẩn chất lượng sản phẩm:đúng số lượng 1t hàng đúng còn độ bền cần test chưa lưu chữ nên chưa biết ntn cần có thời gian nên mua bà ủng hộ shop nữa,positive
429,"đúng với mô tả:đúng chất lượng sản phẩm:ok thấy ok đó, sữ dụng mới biết được bền hay ko, cho shop 5 sao ủng hộ tinh thần",positive
430,đúng với mô tả:đúng với mô tả chất lượng sản phẩm:ok giá rẻ. chất lượng ok . camera nhận khoảng 11g hiện tại thấy thẻ ok chưa vấn đề gì sẽ ủng hộ tiếp,positive
431,"chất lượng sản phẩm:tốt đúng với mô tả:đung mô tả đã tes thử, đọc đc hết 100%. còn độ bền thì chờ time sau đánh giá tiếp",positive
432,tính năng nổi bật:quá tệ chất lượng sản phẩm:chất lượng tệ shop làm ăn mất uy tin nói là ren đồng mà ko giao ren đồng nói 1 đằng giao 1 nẻo,negative
433,giao sai sản phẩm mình nhắn tin cho shop cũng không trả lời lại,negative
434,giao thiếu đồ nhắn tin shop thì không rep,negative
435,"chất lượng sản phẩm:không tốt tính năng nổi bật:không gửi thiếu hàng mà nhắn tin shop k thấy rep, sau k bao giờ ủng hộ thêm nữa",neutral
436,đặt 20 đế nhưng nhận được 15 đế,negative
437,"sản phẩm đúng như shop đã mô tả, chất lượng tốt, giao hàng nhanh chóng, tuy nhiên đặt 30, giao 27 chiếc.",positive
438,"chất lượng sản phẩm:bình thường tính năng nổi bật:không đặt 2 cái 1 cái thì ổn, 1 cái thì hỏng như hình. vì giá rẻ nên cũng chả muốn đổi. bán hàng kiểu này chắc tìm shop khác",negative
439,"tính năng nổi bật:giao hàng thiếu hẳn 2 cái, xong còn vỡ 1 cái chất lượng sản phẩm:giao thiếu hàng nhắn tin shop không phản hồi luôn, đặt 20 cái đế l và 20 hộp, mà có 18 cái đế l, trong đó còn vỡ 1 cái.",negative
440,nói chung là không hài lòng lắm. đặt 2 loại ren khác nhau thì giao cùng 1 loại.,negative
441,màu ko khớp cam. giao thiếu một bộ vít nở treo. lưu ý lần sau khi giao tới khách hàng. tks,negative
442,tính năng nổi bật:chân ren nhựa nên giá thành rẻ nên chọn ren đồng.,positive
443,sản phẩm đúng như mô tả. chất liệu ren nhựa giá rẻ nên k yêu cầu nhiều hơn. tuy nhiên bị thiếu mất 1 cái vít ốc giữ camer. còn lại ok,positive
444,sản phẩm giá rẻ nhưng chất lượng cao . shop giao hàng nhanh hỗ trợ nhiệt tình,positive
445,"tính năng nổi bật:đế đỡ camera chất lượng sản phẩm:tạm ổn đã nhận đủ hàng bên shop giao. giao hàng khá nhanh. đặt thử mấy cái phích cắm âm và dương bên shop. rêng phích âm kém quá, tiếp xúc bên trong là bằng sắt, cắm lỏng lẻo, không có hãm lá tiếp xúc, khi cắm phích dương vào không được khít. rễ tuột phích.",negative
446,"đế này phần áp vào tường nhỏ hơn loại mình đang dùng, thành ra hơi bị cấn cục nguồn của cam",neutral
447,tính năng nổi bật:đế camera chất lượng sản phẩm:tốt hình ảnh và video chỉ mang tính chất nhận xu. hàng như hình,positive
448,hàng ok,positive
449,v,neutral
450,ok,positive
451,tính năng nổi bật:tot chất lượng sản phẩm:tot shops giao hàng rất nhanh rất hài lòng với shops sẽ ủng hộ shop lâu dài thank shops,positive
452,tính năng nổi bật:để lưu trữ chất lượng sản phẩm:chưa bt nhìn thì oke hợp rất chắc chắn và bự nha cho shop 5* rất ưng ý có j sẽ way lại ủng hộ,positive
453,"tính năng nổi bật:giao hàng nhanh chất lượng sản phẩm:sản phẩm phù hợp với giá tiền giao hàng nhanh chóng, shipper nhiệt tình. hình ảnh mang tính chất để nhận xu. sản phẩm phù hợp với giá tiền.",positive
454,"sản phẩm rất chất lượng, đáng giá với giá tiền. giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận. chất lượng sản phẩm vượt xa mong đợi của tôi, rất hài lòng. sản phẩm đáng mua, đáng bỏ tiền. hình ảnh và mô tả sản phẩm chính xác, hài lòng hơn mong đợi. dịch vụ khách hàng rất tốt, shop hỗ trợ nhiệt tình, sẽ ủng hộ lần sau. sản phẩm giao nhanh và an toàn, không bị hỏng hóc. hàng nhận đóng gói chắc chắn. chất lượng sản phẩm như hàng hiệu. giá đúng với lượng sản phẩm. sản phẩm giống như mô tả trên trang web, không có sự chênh lệch đáng kể. dễ dàng sử dụng sản phẩm. sản phẩm chất lượng cao. đáng giá để mua lại trong tương lai. hài lòng với sản phẩm. sản phẩm có tính năng ưng ý và đáp ứng được nhu cầu của tôi. hình ảnh thực tế của sản phẩm không bị chỉnh sửa quá mức.",positive
455,chất lượng sản phẩm:ok tính năng nổi bật:ok sản phẩm shop bán ra rất tốt. rất uy tính. mọi người nên mua hàng shop nầy nha. cho 5 sao,positive
456,"chất lượng sản phẩm:tốt tính năng nổi bật:tốt sản phẩm dùng tốt, chắc chắn, giá cả phải chăng, giao hàng nhanh thân thiện",positive
457,"nhận hàng nhanh chóng, vỏ dầy dặn, nhựa đẹp, chất lượng cao, giá cả hợp lý",positive
458,giao hàng nhanh. giá hợp lý. chân đế lắp cam chỉ vừa được 1 vít. lần sau check kỹ điểm bắt vit đế với cam cho đồng bộ,positive
459,"giao hàng đúng đầy đủ, sd chất lượng đáng mua. đóng hói cẩn thận",positive
460,"giao hàng nhanh , giá cả hợp lý . chất lượng mẫu mã ok",positive
461,"bn3567 - điều trị sẹo rỗ, mụn thâm - tên: lê tấn dũng - tuổi: 33t - địa chỉ: đống đa - hà nội - nghề nghiệp: kỹ sư xây dựng - chẩn đoán tình trạng da: + sẹo rỗ - sẹo đáy tròn, đáy vuông, đáy nhọn + da tăng tiết dầu, lỗ chân lông to + da nhiều mụn ẩn, mụn viêm - nguyên nhân: + sẹo rỗ >> di chứng do điều trị mụn không đúng cách + thường xuyên thức khuya, ăn đồ cay nóng + sử dụng sản phẩm chăm sóc da không phù hợp - phương pháp: điều trị sạch mụn, kiểm soát dầu nhờn >> thu nhỏ lỗ chân lông sử dụng phương pháp bóc tách đáy sẹo điều trị sẹo đáy tròn, chấm tca điều trị sẹo đáy nhọn. kết hợp công nghệ micro matrix là phẳng sẹo rỗ mọi cấp độ, kích thích tăng sinh collagen và elastin, phục hồi cấp ẩm cho làn da, phục hồi làn da bị tổn thương, trả lại làn da trắng sáng, mịn màng - trực tiếp bác sĩ theo sát liệu trình điều trị, dặn dò theo đúng liệu trình và chăm sóc da tại nhà đúng cách. >> đây là kết quả sau 1 liệu trình điều trị sẹo theo phác đồ của bác sĩ đề ra. mọi người cùng xem và đánh giá kết quả. (hình ảnh đăng dưới đây đã được sự đồng ý của khách hàng)",negative
462,chất lượng sản phẩm:ok tính năng nổi bật:ok hàng ok ngon bổ rẻ giá cả hợp lý đáng đồng tiền bát gạo hi hi mua nhanh mn nhé,positive
463,tính năng nổi bật:sp tốt chất lượng sản phẩm:cl cao dễ dàng sử dụng và lắp đặt. sẽ giới thiệu cho người nhà dùng,positive
464,chất lượng sản phẩm:quá tuyệt vời tính năng nổi bật:rất thích,positive
465,"tính năng nổi bật:ok nhé mn, đúng chất lượng ổn, giá ổn, ok nhé!! shop giao hàng nhanh, sẽ ủng hộ shop thêm khi cần, thanks shop!!",positive
466,"chất liệu:chất liệu tốt đến mức có thể nói là khi tối bạn thấy tối, khi sáng bạn sẽ thấy sáng đúng với mô tả:dính keo keo không là keo dính tùm lum mắt gấu trúc, phần lông trắng thì dính mất sợ vụn lông đen",positive
467,đúng với mô tả:không màu sắc:bình thường ko nên mua,negative
468,"đúng với mô tả:tạm màu sắc:tạm chất liệu:tạm giao hàng nhanh nhé mọi người, chưa dùng, camz ơn zhopee, quá mỏng",positive
469,dơ khủng khiếp vậy shop không một hai ba bốn năm sáu bảy tám chín,negative
470,giao hàng lâu hơn tuần k lên còn ghi là giao hàng thành công trong khi mà chưa nhận được hàng,negative
471,shop quần què giao 3 cái 1mẫu . giao ngẫu nhiên hay giao đồ ế cho tao,negative
472,hàng qúa sức tệ vừa bị lỗi còn vừa để hư dàng v nghỉ bán đi,negative
473,"ship ko giao ko điện cho 1 sao , nào nhận đc cho 5 sao",positive
474,đặt 1 đường giao 1 nẻo 1sao không có nhưng!,negative
475,đồ bịch mắt mỏng lét,negative
476,hàng chưa giao cũng báo nhận hàng thành công,negative
477,đặt hình trái tim hàng về ra hình khác,negative
478,chất liệu:ko hài lòng giao lộn ct rồi,negative
479,tiền nào của nấy,neutral
480,màu sắc:😌k0 đẹp,positive
481,"đúng với mô tả:đúng màu sắc:đúng chất liệu:vải mềm có nhiều vải vụn, bẩn thì ksao tự giặt đc, mỏng thì có mỏng nhưng vải êm, dây thun thì co giãn tốt nhưng sử dụng lâu dài thì chưa chắc là bền, vai trò chính của bịt mắt là che ánh sáng nhưng bịt thì vẫn sáng, mặt hàng dù chênh lệch hơn vài mặt hàng khác cùng vai trò trên shopee vài đồng nhưng hiệu quả kém hơn",negative
482,màu sắc:ok đúng với mô tả:ok chất liệu:bé cô,positive
483,chất liệu:mỏng màu sắc:đứng vs hình ảnh,neutral
484,màu sắc:đúng đúng với mô tả:ko chất liệu:tạm đc hàng rất lỏng lẻo keo dễ bung,neutral
485,dáng keo lộ hết ra ngoài.,negative
486,đúng với mô tả:khoong đúng đặt mơ mành ngủ mà giao trái tim ko ưng nha chất liệu:vải màu sắc:bình thường thất vọng quá,negative
487,không ₫úng mẫu mã,negative
488,"màu sắc:dung chất liệu:vai đúng với mô tả:dung shop giao hàng nhanh, đặt hôm trước hôm sau có hàng, bịt mắt giá rẻ nhưng vải mỏng",positive
489,đúng với mô tả:đúng màu sắc:đúng chất liệu:bông giao hàng trong 5 ngày. về chất lượng có 1 số sản phẩm lỗi nên k tốt lắm.,neutral
490,"sản phẩm rất mong manh, đúng là tiền nào của đó. shop giao nhanh.",positive
491,chất liệu:okiii màu sắc:oteeee cũng khá địp đúng với mô tả:yessss cũng đẹp,positive
492,"đúng với mô tả:mỏng quá ,dày síu thì ok hơn chất liệu:đẹp màu sắc:đẹp long lanh ko đẹp lắm ......",positive
493,"màu sắc:trắng đúng với mô tả:giao sai mẫu chất liệu:lông giao sai mẫu, không chuyên nghiệp, cũng được",neutral
494,chất liệu:tốt đúng với mô tả:đúng với mô tả màu sắc:nổi hai con mắt sao nó kì kì?,positive
495,chất liệu:ổn màu sắc:ổn mình mua radom 10 cái mà shop đưa có 2 loại khác nhau vậy radom làm chi,positive
496,màu sắc:trắng đên chất liệu:vải đúng với mô tả:đúng hơi dơ một tí phải giặt lợi nhưng mà cutii nha,positive
497,chất liệu:chất liệu lông màu sắc:trắng đúng với mô tả:đúng mô tả mang nóng lắm nha. giá rẻ nên k đòi hỏi,neutral
498,chất liệu:mềm mong hơn mong đợi.mẫu nhìn cứ hề hề làm sao nhìn rất ngào độ hoàn thiện ko cao,positive
499,màu sắc:đẹp chất liệu:ok đúng với mô tả:✔️,positive
500,đúng với mô tả:dễ bẩn chất liệu:bông màu sắc:trắng đen,negative
501,đúng với mô tả:ok chất liệu:ok màu sắc:trắng đen,positive
502,màu sắc:được đúng với mô tả:ukm chất liệu:đc cũng được nhưng mà hơi mỏng,neutral
503,"chất liệu:lông mềm mại màu sắc:trắng đúng với mô tả:hàng giống hình ảnh shop up sản phẩm sờ mịn tay, đeo vào êm đầu không bị cắn tóc. giá rẻ phù hợp túi tiền",positive
504,đúng với mô tả:đúng với mô tả chất liệu:vải lông màu sắc:màu trắng với màu đen chất liệu tốt sản phẩm đẹp hài lòng có điều phần mắt dán hơi lỏn,positive
505,đóng góp cẩn thận giao nhanh khá mềm và êm vừa mắt giá hạt rẻ hình đẹp,positive
506,"màu sắc:trắng đen chất liệu:vải bông đúng với mô tả:đúng rất là dễ thương lun nha, rẻ, đẹp, vải bông mềm mại, đeo vào êm mắt, ngủ ngon giấc hihi quên chụp ảnh , để tạm z",positive
