,comment,label
1622,đúng với mô tả:màu đẹp chất liệu:không mỏng cũng không dày màu sắc:ở ngoài trắng xám nói chung cũng ok đẹp đáng mua sẽ ủng hộ shop tiếp,positive
1623,"đúng với mô tả:ok lắm chất liệu:ổn nha màu sắc:đúng sản phẩm trên cả tuyệt vời luôn ạ, mình mua đến nay đã là 3 sản phẩm ở shop này để cho họ hàng mình dùng rồi nó vô cùng bền lắm luôn",positive
1624,"đúng với mô tả:toẹt zời màu sắc:giống nha chất liệu:được nha shop đóng gói cẩn thận. áo mặc thoải mái form rộng, giao hàng nhanh",positive
1625,"chất liệu:nỉ bông màu sắc:đen đúng với mô tả:chuẩn hàng đẹp lắm luôn shop ơi uy tín giá rẻ chất lượng cao , shop uy tín nha , giao hàng nhanh nữa , vải trơn mền đẹp giống ik như mẫu quảng cáo luôn ạ mọi người nên mua ạ ❤️ áo đẹp lắm",positive
1626,"chất liệu:đẹp so vs giá màu sắc:ín siêu đẹp đúng với mô tả:đúng mô tả chất vải như hình lên form siuuuu đẹp nhee, shopp siuuu cuteee gói hàng siuu nhanh lunnn aaa <3 tớ m6 45kg mặc size m rộng rãi thoải mái. mí ông bà muaa mặc lẹ chooo tuiii đii đẹp quaaa<3",positive
1627,"màu sắc:đỉnh chất liệu:thấy xịn nha đúng với mô tả:đúng nha  chất liệu thì quá oce ko nghĩ với giá thế nào lại có 1 cái áo đẹp nên mua nhé mn thề chất áo xịn vãi luôn ấy , màu giống ảnh mẫu nhma tớ chỉnh màu ảnh nên không giống á",positive
1628,"chất liệu:vừa tầm,ấm màu sắc:suất sắc đúng với mô tả:sản phẩm đẹp áo xinh ạ, giao hàng nhanh. form mặc thoải mái, mn nên mua nhé",positive
1629,đúng với mô tả:5 sao lun chất liệu:áo chất ok màu sắc:như ảnh vải mặc ấm. thích dã man. size mặc vừa luôn. thoải mái. đã cực kì. mùa hè mặc đúng là sướng con người. giao hàng cũng tương đối nhanh.,positive
1630,"đúng với mô tả:đẹp thực sư màu sắc:chuẩn chất liệu:đẹp shop gói hàng rất cẩn thận. giá thành tốt mà chất lượng sản phẩm còn tốt hơn. bên giao hàng cũng nhanh. áo vải đẹp, mặc thích, fom đẹp",positive
1631,"chất liệu:vừa tầm đúng với mô tả:chuẩn mô tả màu sắc:đẹp mê áo đẹp nha, chất vải dày dặn không có chỉ thừa đứng form này làm quà là okee lắm nè, với giá này được một cái áo sịn. shop đóng gói hàng cẩn thận giao hàng nhanh",positive
1632,"sản phẩm thích lắm nên muaa nhé mọi người, shipper thân thiện hoà đồng zui zẻ, giao hàng nhanh shop nhiệt tình, hình ảnh chỉ mang tính chất nhận xu",positive
1633,"màu sắc:ngoài đẹp hơn chất liệu:giữ nhiệt tốt đúng với mô tả:chuẩn mình đã mua lại lần 2 vì hàng quá đẹp,dáng đẹp,chất liệu không quá dày không quá mỏng mặc thoải mái. áo này nhẹ tới nỗi mặc như không mặc.xứng đáng 10đ",positive
1634,"chất liệu:mềm,đẹp nha đúng với mô tả:xứng đáng vs tiền màu sắc:như mẫu áo đẹp nên mua nha mọi người. giao hàng nhanh, lúc mình đặt tới lúc nhận hàng chỉ cách 1 ngày thui. đánh giá shop 5 sao.",positive
1635,"màu sắc:xám chất liệu:vải mềm, lót bông đúng với mô tả:đúng áo không quá dày cũng không quá mỏng, phù hợp giá tiền, màu không quá đậmm",positive
1636,chất liệu:xấu màu sắc:xấu đúng với mô tả:không nói chung là rất xấu nha đúng là treo đầu dê bán thịt chó đây mà . mong chờ là thấy vọng đó,negative
1637,ê toi 60kg mặc chả đẹp j lấy lên tận 2xl r mà nhỏ em 45kg mặc lại đẹp vs cả vải này mà 150k đã săn sale r vẫn chát k xứng,negative
1638,chất liệu:không đúng như mẫu mẫu mặc vải len mà gửi về không đúng len,negative
1639,"màu sắc:trắng kem chất liệu:kh biết đúng với mô tả:đúng cái áo chán luôn , kh biết do đen hay gì , áo khác trời 1 vực , quá quá tệ , anh em mua áo đừng chỉ đọc đánh giá không , t coi đánh giá chán chê ai cũng khen và cái kết giao cho t cái áo như …",negative
1640,chất nỉ rất ổn . nma bị sờn chỉ . nhắn tin shop ko thèm trả lời . rất tệ :)))))),negative
1641,"đăng ảnh một đường giao một nẻo, đăng ảnh áo len mà giao về vải bình thường:)",negative
1642,shop đăng 1 mẫu gửi 1 mẫu . mọi người cân nhắc truớc khi mua . ko gửi về lại hối hận như mk .nhân viên thờ ơ.,negative
1643,"màu sắc:màu sắc ko đúng vs quảng cáo, ở ngoài tối hơn , quá thất vọng",negative
1644,"màu sắc:kh giống trên hình chất liệu:nóng nhận hàng về bị rách ,nhiều chỉ thừa ,chất vải xấu ,nhắn tin cho shop thì kh trả lời . quá tệ",negative
1645,màu sắc:than chất liệu:vải xấu đúng với mô tả:không rất xấu nha mua thấy tốn tiền thật sự,negative
1646,màu sắc:kem đúng với mô tả:ko đúng sp hình ảnh khác sp nhận đc khác nhận hàng bóc ra xem đã rụng mác ko có dây luôn.sp quá tệ,negative
1647,"áo không giống ảnh, trong ảnh là len, nhận áo là nỉ, áo quá rộng, from dáng cũng không giống",negative
1648,phom áo ko đẹp. áo có mùi hôi khó chịu. vá rộng vá thô,negative
1649,"hàng gia công, đường chỉ may ko đẹp. nói chung ko như mong đợi.",negative
1650,mình mua size áo rất thô phần ngang thì chật mà dài lắm,negative
1651,đúng với mô tả:không màu sắc:be chất liệu:vải mềm mát không có sọc ngang bên tay,positive
1652,áo không giống ảnh xấu điên còn 2 màu khác nhau nữa 🙂 hoan hỉ 2 sao,positive
1653,đúng với mô tả:ko đúng mô tả chất liệu:nỉ 2 da ko phải len như hình màu sắc:kem,negative
1654,màu sắc:kem đúng với mô tả:không á chất liệu:vải vải cổ áo mềm+mỏng kh như vải cổ tay áo dày dặn (fake) hàng trăm mấy mà lạ quá,negative
1655,chất liệu:nỉ màu sắc:xanh áo tạm dc giống hình vải mỏng form áo thì k đẹp lắm giao hàng nhanh,positive
1656,đúng với mô tả:phần cổ áo với tay áo khác màu chứ k giống màu trong ảnh màu sắc:kem chất liệu:nỉ ai muốn mặc ôm tí thì size s là ok nha chứ size m vẫn rộng lắm í,negative
1657,thật sự về màu không đẹp mình đặt một cái màu kem mà kh ưng màu đặt lại cái màu xanh thì vải bóng quá màu nhạt -((,negative
1658,chất liệu:khác trên ảnh lắm màu sắc:tạm tamm đúng với mô tả:kh ạ,neutral
1659,"vải cắt thì nham nhở, nói chung xấu các bác nên cân nhắc khi mua nhé em xin vái rồi a",negative
1660,áo khoác bên ngoài tổ và thô cực kì không có ôm người như ảnh mẫu,negative
1661,khác so vs hình về nó là màu vàng vàng be be 6 vaii,positive
1662,không giống trên ảnh tứ chất vải đến áo,negative
1663,đúng với mô tả:kh đúng với ảnh quảng cáo,negative
1664,mua áo bomber nhưng gửi áo hoodie :)),negative
1665,đúng với mô tả:nhìn khác trên hình,negative
1666,"màu sắc:xanh chất liệu:vải đúng với mô tả:tạm áo mỏng lắm, còn nhiều chỉ thừa, có vài vệt trắng trên áo nữa, nên mặc thêm 1 lp áo giữ nhiệt bên trong thì ấm hơn",positive
1667,"đúng với mô tả:ko dung chất liệu:mỏng màu sắc:xanh áo khá mỏng manh, from rộng màu đúng mô tả thui",negative
1668,"chất liệu:đẹp đúng với mô tả:đúng màu sắc:xanh navy đẹp mát , chất lượng nên mua nhưng ship quá hạn chậm làm sót ruột",positive
1669,"áo nỉ bông,áo không thấy đánh size nên không biết shop có gửi đúng size ko nữa,áo rộng thùng thình,bình thường mình mặc size m,nhưng nhận đc áo shop gửi thì mặc rất rộng,ko mang đi sửa thì chỉ vứt xó,màu bên ngoài là xám nhạt",negative
1670,chất liệu:vải mỏng đúng với mô tả:không phải chất len màu sắc:xám áo ko giống với hình ảnh của shop,negative
1671,"màu ở ngoài nó cư bụi bụi như kiểu giặt mấy nước xấu điên luôn, vải thừa nhiều thì thôi nhé, cái mác thì hiệu này hiệu kia",negative
1672,chất liệu:oki màu sắc:xanh đúng với mô tả:đúng áo ko phải loại len như hình áo cũng oki màu hoi đen,positive
1673,chất vải vs cái sọc bên tay kh giống hình thấy mn nhận hàng giống hình mà của mình kh giống kh đúng khác vs cái áo mình mua shop kia trong khi cùng giá cùng kiểu,negative
1674,"chất liệu:ok áo chỉ thừa nhiều , bên trong mép vải ko vắt xổ , đường may xộc xệch",positive
1675,đặt màu xám lại giao màu kem mình nt muốn trao đổi thì k trl thất vọng,negative
1676,"chất liệu:nỉ from đẹp,nhma đường may ẩu",neutral
1677,chất áo xứng đáng với giá tiền nói chung là tiền nào vải đó ạ và form hơi to 1 chút,positive
1678,"màu sắc:trắng chất liệu:nỉ còn nhiều chỉ thừa, áo đường may không chắc chắn, bị rách 1 lỗ ở nách phải khâu tay lại",positive
1679,đúng với mô tả:cx đc nhưng cho shop 3 sao hẹn 13-14 giao đén 15 mình ms nhận đc hang,negative
1680,màu sắc:đúng chất liệu:đúng đúng với mô tả:hơi thất vọng ko giống hình tí nào,neutral
1681,áo phù hợp và giá tiền. mác bên ngoài may bị lỗi . trừ shop 1 sao nha,neutral
1682,"đúng với mô tả:đẹp nhưng may ẩu còn nhiều chỉ thừa chưa cắt màu sắc:8/10 so với ảnh mẫu chất liệu:vải không phải len giá thành rẻ nhưng hơi bất tiện vì không có túi đánh giá tổng quan 7,5/10",positive
1683,"chất liệu:nỉ mỏng màu sắc:kem đúng với mô tả:8/10 áo đẹp, vải nỉ mỏng, phù hợp khoác cho mùa thu 🍁 lúc giao về thì áo hơi bẩn nhưng có thể giặt ra áo có 1ít chỉ thừa, chất vải mềm, mịn cũng👌, với giá này cũng k đòi hỏi gì nhiều",positive
1684,màu sắc:xanh đúng với mô tả:màu nhạt hơn so vs ảnh ậ. áo đẹp nm màu nhạt hơn so vs ảnh ậ.,neutral
1685,"tui đặt size m mà shop giao size l -1 ⭐️ đẹp nha mn ơiii, vải dàyyy thoáng mát, from đẹppp🥰🥰 mng nên mua nhennn😘 cho shop ⭐️⭐️⭐️⭐️",positive
1686,chất liệu:chất vải thun màu sắc:màu xám đúng với mô tả:đúng như hình hình ảnh mang tính chất nhận xu giao hàng nhanh chất liệu vải ok giá rẻ mà đẹp,positive
1687,"chất liệu:ko biết đúng với mô tả:đúng màu sắc:xám chì áo mới giao mà thơm lắm ý😭,mặc cũng khá ấm nói chung là 10 điểm",positive
1688,màu sắc:xám chì chất liệu:nỉ đây là nỉ chứ k phải len nha các bn lưu ý mới đầu mình tưởng là len nhưng k phải là nỉ nha,neutral
1689,"với giá này thì áo cũng ổn, nhưng mà -1* vì nhìn cúc áo xấu quá cứ bị cũ sao ý",positive
1690,màu sắc:xám áo đẹp mà mua về có dính vết bẩn,neutral
1691,đẹp mà s cái sọc xanh đỏ của e nó ở tuốt dưới luôn sốp ơi🥹 e thấy đánh giá áo của mấy b khác vẫn bth mà ạ,positive
1692,"đúng với mô tả:cổ, tay bị khác so với màu của áo đẹp, với số tiền như vậy thì k nói gì thêm",positive
1693,"chất liệu:vải đúng với mô tả:đúng màu sắc:xanh navy đẹp, giá rẻ, nên mua, shipper giao nhanh, thân thiện",positive
1694,chất liệu:vải đúng với mô tả:cũng đúng sơ sơ màu sắc:đúng áo cũng được qưertyuioplkhhgfdsazxcvbnm,negative
1695,"màu sắc:xanh đen đúng với mô tả:đúng chất liệu:vải đúng mẫu, hơi nhiều chỉ thừa, đẹp, rẻ",positive
1696,đúng với mô tả:tạm màu sắc:xanh navy chất liệu:vải cũng ổn cũng xinh nma chưa ưng lắm vì mình bị rộng vai. mình cũng muốn áo nhỏ thêm chút để ôm người hơn. nhìn chung thì vẫn đẹp nha nên mua giá cả hợp lý,positive
1697,"màu sắc:xám chù đúng với mô tả:đúng chất liệu:khong biet áo mang lên form tạm được, mình lần đầu tưởng áo len, nhưng không phải",negative
1698,"với mức giá lớn hơn 130k thì lúc đầu mình cũng hông trông chờ gì, nma nhận được hàng rồi thì thấy bất ngờ thiệt, áo form đẹp quá tr, vải dày dặn mang okay, rất là thoải mái =) nói chung là okay, có dịp sẽ ủng hộ típ nka",positive
1699,"màu sắc:xanh than chất liệu:vải đúng với mô tả:ýe áo đẹp lắm luôn í , kh quá dày cũng k quá mỏng . shop giao hàng rất rất nhanh , với giá tiền nhỏ mà áo chất lượng lớn rất đáng để ủng hộ típ",positive
1700,"trời đất shop bán hàng kiểu gì vậy hàng đẹp quá đi mất......chất lượng phải nói tuyệt vời ông mặt trời ,.đóng gói lại đẹp đẽ cẩn thận mình rất ưng ý màu sắc chuẩn ảnh shop đăng , giao hàng nhanh, đóng gói đẹp mắt làm quà tặng rất ok",positive
1701,đúng với mô tả:ok chất liệu:ok màu sắc:ok thấy cũng ok giá rẻ mà v thì k chê lắm mà không dày cũng không mỏng nói chung ổn nên mua trải nghiệm thử,positive
1702,"sản phẩm vừa vặn mà giá lại rẻ,giá này thì mình không đòi hỏi quá nhiều về chất lượng nhưng hàng giao nhanh shop tư vấn nhiệt tình nên cho 5 sao",positive
1703,"nên mua nha mn ơi áo đẹp lắm luôn í họa tiết rất đẹp chất ok nhãn mác đầy đủ áo rất đẹp luôn ,ko có chỉ thừa nói chung là rất ok luôn sẽ ủng hộ shop dài dài!",positive
1704,"áo đẹp nhe m.n, áo chất lượng lắm lun, giao hàng nhanh và đóng gói sản phẩm rất chắc chắn, áo khi bóc ra có mùi thơm nữa nha, m.n nên mua ủng hộ shop.",positive
1705,"giao hàng nhanh, áo đẹp lắm luôn, chất vải cũng tốt, tính mua mặc thử nhưng không ngờ áo tốt hơn mong của đợi mình luôn í.",positive
1706,chất liệu:vừa màu sắc:trắng kem áo đẹp màu đẹp đúng chuẩn form gần tết 🧧 giao hàng nhanh nữa cho shop 10đ,positive
1707,"áo siêu đẹp ,vải mịn đường may đẹp không vó chỉ thừa lên form đẹp mặc lắm ạ, mình giặt máy 3 lần rồi mới lên đánh giá hình in sắc nét không bị nhoè khi giặt. giao hàng siêu nhanh ,1m5 mặc size m ạ,nói chung đáng mua nha❤️❤️❤️❤️",positive
1708,"không có gì để chê luôn ý ban đầu định đánh giá 1* vì khâu cbi hàng quá lâu nhưng khi nhận đc hàng thì : áo đẹp nhất mình từng mua trên shopee , không chỉ thừa áo đẹp lắm ý, mặc cực kì đẹp luôn 100000₫",positive
1709,"với mức giá mình mua được thì lúc đầu mình cũng hông trông chờ gì, nma nhận được hàng rồi thì thấy bất ngờ thiệt, áo form đẹp quá tr, vải dày dặn mang okay, rất là thoải mái =) nói chung là okay, có dịp sẽ ủng hộ típ nka",positive
1710,"áo đẹp , mình ưng ý lắm luôn , không có chỉ thừa , mặc lên chuẩn form , mặc đi chơi ai cũng hỏi mua áo ở đâu đẹp thế hjha , lại giới thiệu bạn bè cho shop , giờ ban bè thành fan cứng của shop luôn r",positive
1711,"màu sắc:trắng đúng với mô tả:đúng vải mỏng, chất nóng, vải dễ bị bám bụi khó trôi. đóng gói tạm. giao hàng nhanh",positive
1712,"màu sắc:trắng đen thất vọng cề sp, chất liệu quá tệ không như mình nghĩ, mặc nóng người vải xấu tệ luôn ạ",negative
1713,"đúng với mô tả:5/10 màu sắc:trắng sọc đen chất liệu:thun váy siêu to, cỡ size l hoặc xl mặc thôi ạ. hoặc là s big size. mua về mặc như cái thùng không hợp, vải thun mỏng te mặc còn bị lộ đồ trong, mặc ngủ ở nhà may ra được ạ. cân nhắc khi mua hàng.",positive
1714,"shop đặt đồ nhầm màu , inbox kêu hoàn đổi nhưng 3 tuần trôi qua ko thấy đâu , nt kêu giao nhà vận chuyển rồi , nếu ko giao cũng có thể nt báo 1 tiếng ko cần phải hứa và ko làm như vậy",negative
1715,"đúng với mô tả:giao màu khác xa với ảnh chất liệu:ngứa, nóng áo này thì sai màu, áo khác thì giao thủng một lỗ. không nên mua, shop này mua đánh giá ảo rồi",negative
1716,đúng với mô tả:không màu sắc:trắng 1 saooo 👍,positive
1717,váy quá rộng và dài k giống hình,negative
1718,kiểu dáng k giống với hình ảnh,neutral
1719,"màu sắc:đúng mô tả mình rất thất vọng, tạm ko nói đến chất lượng vì với số tiền như thế này thì ko đc yêu cầu cao quá. mình cao 1m6 nặng 48kg chọn mua size m mà mình mặc như trong ảnh, kiểu như size xl ấy, thẻ bài thì ko bắn vào áo vì khi mở túi ra thì thấy nó chỉ như 1 mảnh giấy vứt vào ấy thôi. mình kiểm tra thông số size áo thì chả biết nó ở chỗ nào. nói chung mua nhiều trên shopee n lần này thất vọng.",negative
1720,ảnh màu khác mà gửi về màu khác khác mô tả hoàn toàn,negative
1721,gửi váy nhầm màu,negative
1722,đúng với mô tả:ok màu sắc:ok chất liệu:ok,positive
1723,nhiều kẻ trong quê hơn mẫu form cũng rộng hơn mẫu cảm giác hơi mỏng,neutral
1724,màu sắc:xọc đen chất liệu:thun giãn đúng với mô tả:hơi giãn,neutral
1725,"chất chán, mặc nóng lắm luôn ấy",positive
1726,nói chung tiền nào của đấy,neutral
1727,vải mỏng hk được như mong đợi,negative
1728,"shop giao hàng nhanh, đóng gói cẩn thận. đầm hơi rộng so với mình.",positive
1729,"đúng với mô tả:aó bị bẩn, có mùi. chất liệu mặc nóng chie thích cho mùa thu 😪😪😪",positive
1730,"vải quá mỏng, này sao mặc, mặc ngủ thì đc vì nó xuyên thấu. ko ghé lại lần 2.",positive
1731,"chất nóng thun lạnh, khá nóng, cổ vải nên ko cứng form, khoá cổ rít dễ hỏng",negative
1732,đúng với mô tả:tam được chất liệu:cotton màu sắc:đen kẻ trắng,neutral
1733,"chất bình thường, phù hợp với giá",positive
1734,chất liệu:ok màu sắc:bt đúng với mô tả:ok,positive
1735,váy không giống như trên hình mấy,negative
1736,k giống màu dang hoi rong,neutral
1737,"hình ảnh và video mang tính chất nhận xu. giao hàng nhanh, chất vải k ổn",positive
1738,"áo form ko được đẹp, vai may dài giống như áo của bố v. lỡ xé mác r nên đi sửa",negative
1739,hàng giao nhanh. giá rẻ nên chất liệu cũng theo giá là đương nhiên. mua mặc vài lần thì ok nhé mng vì vải bai xù và nóng,positive
1740,"màu sắc:trắng kẻ đen mô tả chata cotton dày dăn. nhưng nhận hành thì chất vải mỏng, dg chỉ vắt sổ thưa. nói chung k ưng tí nào. và k nên mua nhé. dc tặng vài cái chun buộc tóc con con.",negative
1741,"chất liệu:chất vải nóng,có chiếc khoá cọ vài người rất đau đúng với mô tả:. màu sắc:đc mang tính chất nhận xu",neutral
1742,"chất liệu váy ko mát, cổ khóa may sơ sài, không nên mua",negative
1743,snar phẩm đẹp lắm. lại rẻ nữa. giao hàng nhanh. sẽ ủng hộ shop tiếp,positive
1744,sz hơi bé. shop ghi 65-75kg nhưng mk 60c 1m55 mặc vừa chứ cũng k thoải mái lắm. chất k mát lắm. shop tặng thêm dây buộc tóc.,neutral
1745,chất liệu:mềm mỏng màu sắc:sáng hơn thôi thì mua mặc đi ngủ ở nhà cũng được í jabsbsbd x hình ảnh tc nhận xu,positive
1746,"hơi rộng so với mình ạ. nó nhỏ hơn 1 xíu mặc sẽ đẹp hơn, tôn dáng hơn vải cũng không mỏng quá. shop giao hàng cũng khá nhanh ạ. săn sale nên giá vậy cũng khá oke roài. cảm ơn shop nhiều nhé.",positive
1747,giao hàng nhanh. đóng gói cẩn thận. chất vải bình thường phù hợp giá tiền,positive
1748,"đúng với mô tả:đúng chất liệu:vải màu sắc:sọc trắng vải hơi mỏng, cổ cũng không đẹp lắm, nma với giá cả rẻ vậythif cũng không đòi hỏi nhiều",negative
1749,màu sắc:kẻ sọc chất liệu:vải thun đúng với mô tả:đúng sản phẩm đang mua nên mọi người nhớ mua thử dùng nhé.,positive
1750,"váy đẹp mỗi tội hơi mỏng, màu trắng đen mẹ mih mua vè ưng lắm nghe",positive
1751,đúng với mô tả:đúng màu sắc:trắng sọc đen chất liêuh vải ok form dáng chuẩn,positive
1752,"màu sắc:kẻ đen chất liệu:co giãn sản phẩm tốt, chất liệu ôkê",positive
1753,xem nhiều đánh giá rồi mới mua nhận dc hàng hơi thất vọng hàng ko giống hình,negative
1754,"vải mỏng, form rộng to hơn hình mẫu mặc rất nhiều. kiểu dáng thì đúng",negative
1755,hơi rộng vải k được dày lắm tạm đươc,neutral
1756,"form dáng đẹp, lưng mình vừa nên chiều dài cũng ok. có điều váy là màu giống màu bạc xỉu chứ ko phải be như hình",positive
1757,chất liệu:vải co giản màu sắc:be đúng với mô tả:đúng,neutral
1758,đúng với mô tả:đúng chất liệu:vải thun màu sắc:đen sọc trắng đẹp nha mk cao m55 mặc qua đầu gối xíu vải này mặc mát dây kéo dài phải dc tròn thì quá ok nha,positive
1759,"đúng với mô tả:dung màu sắc:trắng chất liệu:mềm nhận vê tay sờ mềm và mịn ạ, hợp với giá tiền, sẽ ủng hộ shop tiếp ạ❤️",positive
1760,"màu sắc:dung đúng với mô tả:dung chất liệu:thun gioa hàng nhanh, đơn vị giao hàng thân thiện vui vẻ, chuyên nghiệp, moi nguoi nên mua. giá rẻ, giao hàng miễn phí nửa. dc áp dụng giảm giá các kiểu nửa thích lắm.",positive
1761,"váy chuẩn kiểu dáng xuông nha mn, chứ không phải chiết chiết ở đoạn eo đâu nha, nếu chiết chút ở đoạn eo trông eo hiện rõ chút thì dáng sẽ đẹp hơn nha. màu be sáng hơn so với ảnh. trông gần như màu trắng nhé.",positive
1762,đã nhận được hàng giao hàng nhanh giao đúng sản phẩm chất lượng sản phẩm phù hợp với giá tiền sẽ ủng hộ shop tiếp.,positive
1763,màu sắc:den trang đúng với mô tả:dung chất liệu:thun mat giao hàng nhanh đóng gói đẹp chất vải mát mặc mùa hè hợp nha mng giá rẻ,positive
1764,"chất liệu:thun màu sắc:soc den đúng với mô tả:đúng với mô tả váy đẹp lắm ạ , bầu bì mặc thoái mái . vải mang cũng sướng. sẽ ủng hộ shop lần sau",positive
1765,"chất liệu:thun đúng với mô tả:đúng màu sắc:đen sọc trắng giao hàng nhanh, chất vải ổn, màu sắc kiểu dáng y hình, nói chung là ok hài lòng",positive
1766,"giao hàng nhanh gói hàng cẩn thận, giá rẻ chất lượng vải mát mềm , from chuẩn nên mua nhé mn",positive
1767,màu sắc:den chất liệu:vai đúng với mô tả:dung voi gia thanh nhu vay thi khong co gi de che nhe cac ban. chat lieu vai cung khong nong dau. mac vao thay thoai mai va de chiu,negative
1768,đúng với mô tả:đúng chất liệu:vải co giãn màu sắc:đen trắng đẹp rộng mặc mát giao nhanh gói cẩn thận,positive
1769,đúng với mô tả:đúng chất liệu:len ui ưng lắm luôn :))) bạn nào còn băn khoăn chất lượng thì cứ tự tin mua nha. từ chất vải đến form dáng mình thấy rất rất ổn. với giá tiền này k nghĩ sẽ mua đc chiếc váy ổn áp thế. còn chim ưng hơn mấy chiếc váy thiết kế mình mua luôn 😄 vote ce nên mua nhé!!!,positive
1770,chất liệu:đúng với mô tả màu sắc:be đúng với mô tả:chính xác đồ rất đẹp. mặc lên rất tôn dáng. nhưng chỉ có điều quá ngắn :((. mình 1m61 53kg eo68 mông90 vòng 1 88. mặc thấy rất dể lộ hàng. cứ khom khom người ra trước cái là lộ ngay. tốt nhất nên mua thêm quần su lót trong. bạn nào cao xem xem cỡ mình nên suy nghĩ,neutral
1771,màu sắc:den trang chất liệu:vai đúng với mô tả:đúng sản phẩm ưng ý chất liệu sờ khá ổn mình chưa mặc thử nên không có đánh giá gì thêm,positive
1772,1m53 49 kí bận vô tư thoải mái. chất vải dệt nên giặt nhiều chắc sẽ dễ bị dão,neutral
1773,đúng với mô tả:không đúng với miêu tả chất liệu:vải thô sơ màu sắc:đen vải thô dày bận vô muốn ná thở màu thì đen cũ kỹ sao sao á,negative
1774,chất liệu:vãi thô lắm đúng với mô tả:thun tâm mà màu đen cũ cũ chớ k đen đậm,negative
1775,trời nó nhỏ quá tôi 46kg mặc ko vừa vậy mà nó tối đa 51kg,negative
1776,hàng ko đúng như ảnh đặt,negative
1777,shop gửi hàng sai mẫu,negative
1778,đúng với mô tả:không màu sắc:đen chất liệu:thum tăm dày đặt 1 dường giao một nẻo . shop nên coi lại .,negative
1779,áo bị rách 1 lỗ ở đằng sau,negative
1780,quá tệ,negative
1781,"kiểu n khá buồn cười, phần eo váy cut out k như hình, n lùng bùng n ăn nhập vào bộ đồ, haizzz hơi thất vọng",negative
1782,kh cho e kh i am going back in a bit and will have a few things for me and my,positive
1783,đúng với mô tả:đặt váy ngắn giao váy dài,negative
1784,màu sắc:ddungs đúng với mô tả:sz bé tí,neutral
1785,"chất liệu:len tăm màu sắc:đen đúng với mô tả:đúng mình m55, nặng 55kg, mặc coi cũng được, thấy nó khá rộng chỗ dây đan chỗ eo á hay do nó giãn nhỉ. chất len tăm dày dặn có độ giãn, nói chung là cũng được so với giá tiền, chứ không đến nỗi xuất sắc",neutral
1786,"màu sắc:đen chất liệu:thun gân đúng với mô tả:trung bình mặc vào già quá ạ, chất vải với màu đen mặc lên già hẳn mấy tuổi ấy ạ. khá thất vọng.",negative
1787,đúng với mô tả:đúng chất liệu:ddc màu sắc:đưn giao hàng nâhnh vừa đạt đã có luôn njfinw gkai émg,positive
1788,"màu sắc:đen đúng với mô tả:đúng giá khá rẻ nm tiền nào của nấy ,lên form k quá đẹp tạm ổn thôi . vừa mở ra lỡ tay cái làm đứt mác sau gáy luôn",positive
1789,"đúng với mô tả:chất lượng khá ổn, giá rẻ. hình ảnh mang tính chất nhận xu. màu sắc:đen",positive
1790,"đúng với mô tả:không chất liệu:vải màu sắc:đẹp phần ngực bị lệch 1 bên với nó bị giật lên, kéo mãi không xuống, nói chung là tệ lắm không có vừa ý tí nào",negative
1791,"đúng với mô tả:gần đúng màu sắc:đen nói chung là sản phẩm cũng khá ok, nhưng phần xoắn eo bị lỗi xíu, giao hàng nhanh",neutral
1792,"đầm đẹp, nhưng dưới phần chân váy bị rách làm mất đẹp, hơi thất vọng tí",neutral
1793,"chất liệu:quá mỏng tiền nào của đấy thôi, mong shop ra sản phẩm dày dặn thà đắt hơn 1 chút mà mua về mặc được còn hơn là mua rẻ xong về không thể nào mặc được luôn",positive
1794,rẻ nhưng chất ko đẹp lên người ko đc như ảnh do chỉ rút ở ngực ko chặt và nhiều chỉ thừa ở bụng phần cắt xẻ ko đẹp,neutral
1795,chất liệu:vair thoo màu sắc:đen đúng với mô tả:chưa đúng lắm vải thô khong thấm mo hoi khong co dãn chất ni long nhiều,negative
1796,"chất vải không giống như ảnh nhìn cũ cũ sau ấy. mình 1m62, 48kg mặc rộng",negative
1797,"nhìn chung tiền nào của ấy . chất cứng , dùng tạm .",neutral
1798,"tôi là cung nữ quét dọn bên ngoài ngự thư phòng. làm một người xuyên sách đủ tiêu chuẩn, ngày nào tôi cũng chăm chỉ làm việc, hăng say lao động. mục đích chỉ để hóng được những drama tươi nóng nhất trong hoàng cung. hoàng hậu rút hết trâm cài, quỳ gối trước ngự thư phòng cầu tình cho đệ đệ vì tham ô mà bị nhốt vào đại lao. hoàng đế giận quá hóa cười, vung tay lên: người đâu... tôi vừa cầm chổi quét sạt sạt vừa hưng phấn vểnh tai lên nghe ngóng tình hình. [đây rồi đây rồi, cốt truyện đây rồi. hoàng đế sẽ tống hoàng hậu vào lãnh cung, sau đó lại phát hiện thật ra đệ đệ của nàng bị tiểu nhân h ã m hại. tiếp theo sẽ là tiết mục hoàng thượng phát điên rồi, hoàng thượng hối hận rồi, hắn đích thân đến đón nàng về, nhưng làm gì có chuyện như chưa hề có cuộc chia ly được. nàng trốn hắn tìm, nàng có chạy đằng trời.] bàn tay đang vung lên của hoàng đế đột nhiên đơ ra giữa không trung.",negative
1799,vâng em uioiyrwt cho anh nhé em cảm ơn ạ ạ à em đi ăn k đi đâu chơi à đi ăn,positive
